County,Agency,Age,Race/Ethnicity,Gender2
Essex,East Orange PD,25,Hispanic,Male
Essex,East Orange PD,25,Black or African American,Male
Essex,East Orange PD,25,Black or African American,Male
Essex,East Orange PD,26,Hispanic,Male
Essex,East Orange PD,26,Black or African American,Female
Essex,East Orange PD,26,Hispanic,Male
Essex,East Orange PD,26,Black or African American,Male
Essex,East Orange PD,27,Hispanic,Female
Essex,East Orange PD,27,Black or African American,Female
Essex,East Orange PD,27,Black or African American,Male
Essex,East Orange PD,27,Hispanic,Male
Essex,East Orange PD,27,Black or African American,Male
Essex,East Orange PD,27,Hispanic,Male
Essex,East Orange PD,27,Black or African American,Female
Essex,East Orange PD,27,Black or African American,Female
Essex,East Orange PD,28,Black or African American,Male
Essex,East Orange PD,28,Hispanic,Male
Essex,East Orange PD,28,Hispanic,Male
Essex,East Orange PD,28,Black or African American,Male
Essex,East Orange PD,28,Black or African American,Male
Essex,East Orange PD,28,Hispanic,Male
Essex,East Orange PD,28,Black or African American,Male
Essex,East Orange PD,28,Black or African American,Female
Essex,East Orange PD,28,Black or African American,Male
Essex,East Orange PD,28,Black or African American,Male
Essex,East Orange PD,29,Black or African American,Male
Essex,East Orange PD,29,Black or African American,Male
Essex,East Orange PD,29,Hispanic,Male
Essex,East Orange PD,29,Black or African American,Male
Essex,East Orange PD,29,Black or African American,Male
Essex,East Orange PD,29,Black or African American,Male
Essex,East Orange PD,30,Hispanic,Male
Essex,East Orange PD,30,Hispanic,Female
Essex,East Orange PD,30,Black or African American,Male
Essex,East Orange PD,30,Hispanic,Male
Essex,East Orange PD,30,Other,Male
Essex,East Orange PD,30,Other,Male
Essex,East Orange PD,30,Hispanic,Male
Essex,East Orange PD,30,Black or African American,Male
Essex,East Orange PD,30,Black or African American,Male
Essex,East Orange PD,30,Black or African American,Male
Essex,East Orange PD,31,Hispanic,Male
Essex,East Orange PD,31,Hispanic,Male
Essex,East Orange PD,31,Black or African American,Male
Essex,East Orange PD,31,Black or African American,Female
Essex,East Orange PD,31,Hispanic,Male
Essex,East Orange PD,31,Black or African American,Female
Essex,East Orange PD,31,Black or African American,Male
Essex,East Orange PD,31,Black or African American,Male
Essex,East Orange PD,31,Other,Male
Essex,East Orange PD,32,Black or African American,Male
Essex,East Orange PD,32,Black or African American,Female
Essex,East Orange PD,32,Hispanic,Male
Essex,East Orange PD,32,Black or African American,Male
Essex,East Orange PD,32,Black or African American,Male
Essex,East Orange PD,32,Other,Female
Essex,East Orange PD,33,Hispanic,Male
Essex,East Orange PD,33,Hispanic,Male
Essex,East Orange PD,33,Hispanic,Male
Essex,East Orange PD,34,Hispanic,Male
Essex,East Orange PD,34,Hispanic,Male
Essex,East Orange PD,34,Black or African American,Female
Essex,East Orange PD,34,Hispanic,Male
Essex,East Orange PD,34,Black or African American,Male
Essex,East Orange PD,35,Hispanic,Male
Essex,East Orange PD,35,Black or African American,Male
Essex,East Orange PD,35,Black or African American,Female
Essex,East Orange PD,35,Black or African American,Male
Essex,East Orange PD,35,Black or African American,Male
Essex,East Orange PD,35,Hispanic,Male
Essex,East Orange PD,35,Black or African American,Male
Essex,East Orange PD,36,Black or African American,Male
Essex,East Orange PD,36,Black or African American,Male
Essex,East Orange PD,36,Black or African American,Male
Essex,East Orange PD,36,Black or African American,Male
Essex,East Orange PD,36,Black or African American,Male
Essex,East Orange PD,36,Black or African American,Female
Essex,East Orange PD,37,Hispanic,Male
Essex,East Orange PD,37,Hispanic,Male
Essex,East Orange PD,37,Black or African American,Female
Essex,East Orange PD,37,Other,Male
Essex,East Orange PD,37,Hispanic,Male
Essex,East Orange PD,37,Black or African American,Female
Essex,East Orange PD,37,Black or African American,Female
Essex,East Orange PD,37,Black or African American,Male
Essex,East Orange PD,38,Black or African American,Male
Essex,East Orange PD,38,Black or African American,Male
Essex,East Orange PD,38,Black or African American,Male
Essex,East Orange PD,38,Black or African American,Male
Essex,East Orange PD,38,Black or African American,Male
Essex,East Orange PD,39,Black or African American,Male
Essex,East Orange PD,39,Black or African American,Male
Essex,East Orange PD,39,Black or African American,Male
Essex,East Orange PD,39,Black or African American,Male
Essex,East Orange PD,40,Black or African American,Male
Essex,East Orange PD,40,Hispanic,Male
Essex,East Orange PD,40,Black or African American,Female
Essex,East Orange PD,40,Black or African American,Male
Essex,East Orange PD,40,Black or African American,Male
Essex,East Orange PD,40,Black or African American,Male
Essex,East Orange PD,40,Black or African American,Female
Essex,East Orange PD,40,Black or African American,Female
Essex,East Orange PD,40,Black or African American,Male
Essex,East Orange PD,41,Black or African American,Female
Essex,East Orange PD,41,Black or African American,Male
Essex,East Orange PD,41,Black or African American,Male
Essex,East Orange PD,41,Black or African American,Male
Essex,East Orange PD,42,Black or African American,Female
Essex,East Orange PD,42,Hispanic,Male
Essex,East Orange PD,42,Black or African American,Female
Essex,East Orange PD,42,Hispanic,Male
Essex,East Orange PD,42,Black or African American,Male
Essex,East Orange PD,42,Hispanic,Female
Essex,East Orange PD,43,Hispanic,Male
Essex,East Orange PD,43,Black or African American,Female
Essex,East Orange PD,43,Black or African American,Female
Essex,East Orange PD,43,Black or African American,Female
Essex,East Orange PD,43,Black or African American,Female
Essex,East Orange PD,43,Black or African American,Male
Essex,East Orange PD,43,Black or African American,Female
Essex,East Orange PD,43,Black or African American,Female
Essex,East Orange PD,43,Black or African American,Female
Essex,East Orange PD,43,Black or African American,Female
Essex,East Orange PD,43,Black or African American,Male
Essex,East Orange PD,43,Black or African American,Female
Essex,East Orange PD,43,Hispanic,Male
Essex,East Orange PD,44,Black or African American,Female
Essex,East Orange PD,44,Hispanic,Male
Essex,East Orange PD,44,Black or African American,Male
Essex,East Orange PD,44,Black or African American,Male
Essex,East Orange PD,44,Black or African American,Male
Essex,East Orange PD,44,Black or African American,Male
Essex,East Orange PD,45,Black or African American,Female
Essex,East Orange PD,45,Hispanic,Male
Essex,East Orange PD,45,Black or African American,Male
Essex,East Orange PD,45,Black or African American,Male
Essex,East Orange PD,45,Black or African American,Male
Essex,East Orange PD,45,Black or African American,Female
Essex,East Orange PD,46,Black or African American,Male
Essex,East Orange PD,46,Black or African American,Female
Essex,East Orange PD,46,Hispanic,Female
Essex,East Orange PD,46,White,Male
Essex,East Orange PD,46,Black or African American,Male
Essex,East Orange PD,46,Black or African American,Female
Essex,East Orange PD,46,Black or African American,Male
Essex,East Orange PD,47,Black or African American,Male
Essex,East Orange PD,47,Black or African American,Male
Essex,East Orange PD,47,Black or African American,Female
Essex,East Orange PD,47,Black or African American,Female
Essex,East Orange PD,47,Black or African American,Female
Essex,East Orange PD,48,Black or African American,Male
Essex,East Orange PD,48,Black or African American,Male
Essex,East Orange PD,49,Black or African American,Male
Essex,East Orange PD,49,Black or African American,Male
Essex,East Orange PD,49,Hispanic,Male
Essex,East Orange PD,50,Black or African American,Male
Essex,East Orange PD,50,Black or African American,Female
Essex,East Orange PD,50,Black or African American,Male
Essex,East Orange PD,51,Black or African American,Male
Essex,East Orange PD,51,Black or African American,Male
Essex,East Orange PD,51,Hispanic,Male
Essex,East Orange PD,51,Black or African American,Male
Essex,East Orange PD,51,Black or African American,Male
Essex,East Orange PD,51,White,Male
Essex,East Orange PD,51,Hispanic,Female
Essex,East Orange PD,52,Black or African American,Female
Essex,East Orange PD,53,Black or African American,Male
Essex,East Orange PD,53,Black or African American,Male
Essex,East Orange PD,53,Black or African American,Male
Essex,East Orange PD,53,Black or African American,Male
Essex,East Orange PD,54,Black or African American,Male
Essex,East Orange PD,54,Black or African American,Male
Essex,East Orange PD,54,Black or African American,Male
Essex,East Orange PD,55,Hispanic,Male
Essex,East Orange PD,55,Black or African American,Male
Essex,East Orange PD,55,Black or African American,Male
Essex,East Orange PD,55,Black or African American,Male
Essex,East Orange PD,55,Black or African American,Female
Essex,East Orange PD,56,Hispanic,Male
Essex,East Orange PD,56,Black or African American,Male
Essex,East Orange PD,56,Black or African American,Male
Essex,East Orange PD,56,Black or African American,Male
Essex,East Orange PD,56,Black or African American,Male
Essex,East Orange PD,57,Black or African American,Male
Essex,East Orange PD,57,Black or African American,Female
Essex,East Orange PD,59,Black or African American,Male
Essex,East Orange PD,59,Black or African American,Male
Essex,East Orange PD,61,Black or African American,Male
Essex,East Orange PD,61,Black or African American,Male
Essex,East Orange PD,61,Black or African American,Female
Essex,East Orange PD,61,Black or African American,Male
Essex,Essex Co Prosecutors Office,24,White,Male
Essex,Essex Co Prosecutors Office,26,Hispanic,Male
Essex,Essex Co Prosecutors Office,28,White,Male
Essex,Essex Co Prosecutors Office,28,White,Male
Essex,Essex Co Prosecutors Office,28,White,Male
Essex,Essex Co Prosecutors Office,29,White,Male
Essex,Essex Co Prosecutors Office,29,White,Female
Essex,Essex Co Prosecutors Office,30,White,Male
Essex,Essex Co Prosecutors Office,30,White,Male
Essex,Essex Co Prosecutors Office,30,White,Female
Essex,Essex Co Prosecutors Office,30,Hispanic,Male
Essex,Essex Co Prosecutors Office,30,White,Male
Essex,Essex Co Prosecutors Office,32,Black or African American,Male
Essex,Essex Co Prosecutors Office,32,White,Male
Essex,Essex Co Prosecutors Office,33,White,Male
Essex,Essex Co Prosecutors Office,33,White,Male
Essex,Essex Co Prosecutors Office,33,White,Male
Essex,Essex Co Prosecutors Office,34,White,Male
Essex,Essex Co Prosecutors Office,34,Hispanic,Female
Essex,Essex Co Prosecutors Office,34,White,Male
Essex,Essex Co Prosecutors Office,34,Hispanic,Male
Essex,Essex Co Prosecutors Office,35,Hispanic,Female
Essex,Essex Co Prosecutors Office,35,White,Male
Essex,Essex Co Prosecutors Office,35,White,Female
Essex,Essex Co Prosecutors Office,35,Black or African American,Male
Essex,Essex Co Prosecutors Office,36,White,Male
Essex,Essex Co Prosecutors Office,36,White,Male
Essex,Essex Co Prosecutors Office,36,White,Male
Essex,Essex Co Prosecutors Office,36,Black or African American,Male
Essex,Essex Co Prosecutors Office,36,White,Male
Essex,Essex Co Prosecutors Office,36,Black or African American,Female
Essex,Essex Co Prosecutors Office,36,Hispanic,Female
Essex,Essex Co Prosecutors Office,36,Black or African American,Male
Essex,Essex Co Prosecutors Office,36,White,Male
Essex,Essex Co Prosecutors Office,37,Black or African American,Male
Essex,Essex Co Prosecutors Office,37,White,Female
Essex,Essex Co Prosecutors Office,37,White,Male
Essex,Essex Co Prosecutors Office,38,Black or African American,Male
Essex,Essex Co Prosecutors Office,38,Hispanic,Female
Essex,Essex Co Prosecutors Office,39,White,Male
Essex,Essex Co Prosecutors Office,39,Black or African American,Male
Essex,Essex Co Prosecutors Office,40,Hispanic,Male
Essex,Essex Co Prosecutors Office,40,White,Male
Essex,Essex Co Prosecutors Office,40,Hispanic,Male
Essex,Essex Co Prosecutors Office,40,Black or African American,Male
Essex,Essex Co Prosecutors Office,40,White,Male
Essex,Essex Co Prosecutors Office,41,Black or African American,Male
Essex,Essex Co Prosecutors Office,41,White,Male
Essex,Essex Co Prosecutors Office,41,White,Male
Essex,Essex Co Prosecutors Office,41,White,Male
Essex,Essex Co Prosecutors Office,41,Black or African American,Female
Essex,Essex Co Prosecutors Office,41,White,Male
Essex,Essex Co Prosecutors Office,41,White,Female
Essex,Essex Co Prosecutors Office,41,White,Male
Essex,Essex Co Prosecutors Office,42,Hispanic,Male
Essex,Essex Co Prosecutors Office,42,White,Female
Essex,Essex Co Prosecutors Office,42,Hispanic,Male
Essex,Essex Co Prosecutors Office,42,White,Male
Essex,Essex Co Prosecutors Office,42,Black or African American,Male
Essex,Essex Co Prosecutors Office,43,White,Male
Essex,Essex Co Prosecutors Office,43,White,Male
Essex,Essex Co Prosecutors Office,43,Asian,Male
Essex,Essex Co Prosecutors Office,43,Hispanic,Female
Essex,Essex Co Prosecutors Office,43,Black or African American,Male
Essex,Essex Co Prosecutors Office,43,White,Male
Essex,Essex Co Prosecutors Office,44,Hispanic,Male
Essex,Essex Co Prosecutors Office,44,Black or African American,Male
Essex,Essex Co Prosecutors Office,45,Hispanic,Male
Essex,Essex Co Prosecutors Office,45,Hispanic,Female
Essex,Essex Co Prosecutors Office,45,White,Male
Essex,Essex Co Prosecutors Office,45,White,Male
Essex,Essex Co Prosecutors Office,45,Hispanic,Male
Essex,Essex Co Prosecutors Office,45,White,Male
Essex,Essex Co Prosecutors Office,45,White,Male
Essex,Essex Co Prosecutors Office,46,Black or African American,Female
Essex,Essex Co Prosecutors Office,46,White,Male
Essex,Essex Co Prosecutors Office,46,White,Female
Essex,Essex Co Prosecutors Office,46,Hispanic,Male
Essex,Essex Co Prosecutors Office,46,White,Male
Essex,Essex Co Prosecutors Office,47,White,Female
Essex,Essex Co Prosecutors Office,47,Hispanic,Male
Essex,Essex Co Prosecutors Office,47,White,Male
Essex,Essex Co Prosecutors Office,48,Black or African American,Male
Essex,Essex Co Prosecutors Office,48,White,Male
Essex,Essex Co Prosecutors Office,48,Hispanic,Female
Essex,Essex Co Prosecutors Office,48,White,Male
Essex,Essex Co Prosecutors Office,48,Hispanic,Female
Essex,Essex Co Prosecutors Office,49,Black or African American,Male
Essex,Essex Co Prosecutors Office,49,Black or African American,Female
Essex,Essex Co Prosecutors Office,49,White,Male
Essex,Essex Co Prosecutors Office,49,Black or African American,Male
Essex,Essex Co Prosecutors Office,49,Black or African American,Female
Essex,Essex Co Prosecutors Office,49,Hispanic,Male
Essex,Essex Co Prosecutors Office,50,Asian,Male
Essex,Essex Co Prosecutors Office,50,White,Male
Essex,Essex Co Prosecutors Office,50,Black or African American,Male
Essex,Essex Co Prosecutors Office,50,White,Female
Essex,Essex Co Prosecutors Office,50,White,Female
Essex,Essex Co Prosecutors Office,51,White,Male
Essex,Essex Co Prosecutors Office,51,Black or African American,Male
Essex,Essex Co Prosecutors Office,52,Black or African American,Male
Essex,Essex Co Prosecutors Office,52,White,Male
Essex,Essex Co Prosecutors Office,52,White,Male
Essex,Essex Co Prosecutors Office,53,Asian,Male
Essex,Essex Co Prosecutors Office,54,Black or African American,Male
Essex,Essex Co Prosecutors Office,55,Black or African American,Female
Essex,Essex Co Prosecutors Office,55,Hispanic,Male
Essex,Essex Co Prosecutors Office,56,Black or African American,Male
Essex,Essex Co Prosecutors Office,56,Black or African American,Male
Essex,Essex Co Prosecutors Office,58,White,Male
Essex,Essex Co Prosecutors Office,63,White,Male
Essex,Essex Co Prosecutors Office,63,White,Male
Essex,Essex Co Sheriffs Office,23,White,Male
Essex,Essex Co Sheriffs Office,24,White,Male
Essex,Essex Co Sheriffs Office,24,Black or African American,Male
Essex,Essex Co Sheriffs Office,24,White,Female
Essex,Essex Co Sheriffs Office,24,White,Female
Essex,Essex Co Sheriffs Office,26,Asian,Male
Essex,Essex Co Sheriffs Office,26,White,Male
Essex,Essex Co Sheriffs Office,26,Hispanic,Male
Essex,Essex Co Sheriffs Office,27,Black or African American,Male
Essex,Essex Co Sheriffs Office,27,White,Female
Essex,Essex Co Sheriffs Office,27,Black or African American,Male
Essex,Essex Co Sheriffs Office,27,Hispanic,Male
Essex,Essex Co Sheriffs Office,27,Hispanic,Male
Essex,Essex Co Sheriffs Office,27,White,Male
Essex,Essex Co Sheriffs Office,27,Hispanic,Female
Essex,Essex Co Sheriffs Office,28,White,Male
Essex,Essex Co Sheriffs Office,28,White,Male
Essex,Essex Co Sheriffs Office,28,White,Male
Essex,Essex Co Sheriffs Office,28,Hispanic,Male
Essex,Essex Co Sheriffs Office,28,White,Male
Essex,Essex Co Sheriffs Office,28,White,Female
Essex,Essex Co Sheriffs Office,29,Hispanic,Male
Essex,Essex Co Sheriffs Office,29,Black or African American,Female
Essex,Essex Co Sheriffs Office,29,Black or African American,Male
Essex,Essex Co Sheriffs Office,29,Hispanic,Male
Essex,Essex Co Sheriffs Office,29,White,Male
Essex,Essex Co Sheriffs Office,29,White,Male
Essex,Essex Co Sheriffs Office,29,Hispanic,Male
Essex,Essex Co Sheriffs Office,29,White,Male
Essex,Essex Co Sheriffs Office,29,Hispanic,Female
Essex,Essex Co Sheriffs Office,29,Hispanic,Female
Essex,Essex Co Sheriffs Office,30,White,Male
Essex,Essex Co Sheriffs Office,30,Hispanic,Female
Essex,Essex Co Sheriffs Office,30,Black or African American,Male
Essex,Essex Co Sheriffs Office,30,White,Male
Essex,Essex Co Sheriffs Office,30,White,Male
Essex,Essex Co Sheriffs Office,30,White,Male
Essex,Essex Co Sheriffs Office,30,Black or African American,Female
Essex,Essex Co Sheriffs Office,31,Black or African American,Male
Essex,Essex Co Sheriffs Office,31,White,Male
Essex,Essex Co Sheriffs Office,31,Black or African American,Male
Essex,Essex Co Sheriffs Office,31,White,Male
Essex,Essex Co Sheriffs Office,31,White,Female
Essex,Essex Co Sheriffs Office,31,Black or African American,Male
Essex,Essex Co Sheriffs Office,31,Black or African American,Male
Essex,Essex Co Sheriffs Office,31,Hispanic,Male
Essex,Essex Co Sheriffs Office,31,Hispanic,Female
Essex,Essex Co Sheriffs Office,31,Hispanic,Male
Essex,Essex Co Sheriffs Office,31,White,Male
Essex,Essex Co Sheriffs Office,31,Black or African American,Male
Essex,Essex Co Sheriffs Office,32,White,Male
Essex,Essex Co Sheriffs Office,32,Hispanic,Male
Essex,Essex Co Sheriffs Office,32,Black or African American,Male
Essex,Essex Co Sheriffs Office,32,Black or African American,Male
Essex,Essex Co Sheriffs Office,32,Asian,Male
Essex,Essex Co Sheriffs Office,32,Black or African American,Female
